区,町,番地,燃えるゴミ,燃えないゴミボンベ・スプレー,,容器包装プラスチック,,缶・びん・ペットボトル,,備考,
,,丁番地,毎週,第何週,曜日,第何週,曜日,第何週,曜日,更新日など,
垂水区,舞子坂,3丁目,月木,24,火,毎週,金,毎週,水,,ま
垂水区,舞子坂,4丁目,月木,24,火,毎週,金,毎週,水,,ま
垂水区,舞子陵,,月木,13,金,-,,毎週,水,,ま
垂水区,舞多聞東,1丁目,月木,24,金,毎週,水,毎週,水,,ま
垂水区,舞多聞東,2丁目,月木,24,金,毎週,水,毎週,水,,ま
垂水区,舞多聞東,3丁目,月木,24,金,毎週,水,毎週,水,,ま
垂水区,舞多聞西,1丁目,月木,24,金,毎週,水,毎週,水,,ま
垂水区,舞多聞西,2丁目,月木,24,金,毎週,水,毎週,水,,ま
垂水区,舞多聞西,3丁目,月木,24,金,毎週,水,毎週,水,,ま
垂水区,舞多聞西,4丁目,月木,24,金,毎週,水,毎週,水,,ま
垂水区,舞多聞西,5丁目,月木,24,金,毎週,水,毎週,水,,ま
垂水区,舞多聞西,6丁目,月木,24,金,毎週,水,毎週,水,,ま
垂水区,舞多聞西,7丁目,月木,24,金,毎週,水,毎週,水,,ま
垂水区,舞多聞西,8丁目,月木,24,金,毎週,水,毎週,水,,ま
垂水区,学が丘,1丁目,月木,24,金,毎週,水,毎週,水,,ま
垂水区,学が丘,2丁目,月木,24,金,毎週,水,毎週,水,,ま
垂水区,学が丘,3丁目,月木,24,金,毎週,水,毎週,水,,ま
垂水区,学が丘,3丁目（コンテナ等を設置している集合住宅）,火金,24,金,毎週,水,毎週,水,,ま
垂水区,学が丘,4丁目,月木,24,金,毎週,水,毎週,水,,ま
垂水区,学が丘,5丁目,月木,24,金,毎週,水,毎週,水,,ま
垂水区,学が丘,6丁目,月木,24,金,毎週,水,毎週,水,,ま
垂水区,学が丘,7丁目,月木,24,金,毎週,水,毎週,水,,ま
垂水区,宮本町,,月木,13,火,毎週,金,毎週,水,,ま
垂水区,瑞ケ丘,,火金,24,月,毎週,水,毎週,水,,ま
垂水区,瑞穂通,,火金,24,月,毎週,水,毎週,水,,ま
垂水区,美山台,1丁目,火金,24,月,毎週,水,毎週,水,,ま
垂水区,美山台,2丁目,火金,24,月,毎週,水,毎週,水,,ま
垂水区,美山台,3丁目,火金,24,月,毎週,水,毎週,水,,ま
垂水区,南多聞台,1丁目,月木,24,火,毎週,水,毎週,水,,ま
垂水区,南多聞台,2丁目,月木,24,火,毎週,水,毎週,水,,ま
垂水区,南多聞台,3丁目,月木,24,火,毎週,水,毎週,水,,ま
垂水区,南多聞台,4丁目,月木,24,火,毎週,水,毎週,水,,ま
垂水区,南多聞台,5丁目,月木,24,火,毎週,水,毎週,水,,ま
垂水区,南多聞台,6丁目,月木,24,火,毎週,水,毎週,水,,ま
垂水区,南多聞台,7丁目,月木,24,火,毎週,金,毎週,水,,ま
垂水区,南多聞台,8丁目,月木,24,火,毎週,金,毎週,水,,ま
垂水区,名谷町,,火金,13,木,毎週,月,毎週,水,,ま
垂水区,桃山台,1丁目,火金,13,木,毎週,月,毎週,水,,ま
垂水区,桃山台,2丁目,火金,13,木,毎週,月,毎週,水,,ま
垂水区,桃山台,3丁目,火金,13,木,毎週,月,毎週,水,,ま
垂水区,桃山台,4丁目,火金,13,木,毎週,月,毎週,水,,ま
垂水区,桃山台,5丁目,火金,13,木,毎週,月,毎週,水,,ま
垂水区,桃山台,6丁目,火金,13,木,毎週,月,毎週,水,,ま
垂水区,桃山台,7丁目,火金,13,木,毎週,月,毎週,水,,ま
垂水区,山手,1丁目,火金,24,月,毎週,水,毎週,水,,や
垂水区,山手,2丁目,火金,24,月,毎週,水,毎週,水,,や
垂水区,山手,3丁目,火金,24,月,毎週,水,毎週,水,,や
垂水区,山手,4丁目,火金,24,月,毎週,水,毎週,水,,や
垂水区,山手,5丁目,火金,24,月,毎週,水,毎週,水,,や
垂水区,山手,6丁目,火金,24,月,毎週,水,毎週,水,,や
垂水区,山手,7丁目,火金,24,月,毎週,水,毎週,水,,や
垂水区,山手,8丁目,火金,24,月,毎週,水,毎週,水,,や
西区,秋葉台,1丁目,火金,13,月,毎週,水,毎週,水,,あ
西区,秋葉台,2丁目,火金,13,月,毎週,水,毎週,水,,あ
西区,秋葉台,3丁目,火金,13,月,毎週,水,毎週,水,,あ
西区,曙町,,月木,24,火,毎週,水,毎週,水,,あ
西区,天が岡,,月木,13,木,毎週,火,毎週,水,,あ
西区,伊川谷町,有瀬,火金,24,木,毎週,月,毎週,水,,あ
西区,伊川谷町,井吹,火金,24,金,毎週,木,毎週,水,,あ
西区,伊川谷町,上脇,火金,24,金,毎週,木,毎週,水,,あ
西区,伊川谷町,小寺,火金,24,金,毎週,木,毎週,水,,あ
西区,伊川谷町,潤和,火金,24,木,毎週,月,毎週,水,,あ
西区,伊川谷町,長坂,火金,24,金,毎週,木,毎週,水,,あ
西区,伊川谷町,布施畑,火金,24,月,毎週,木,毎週,水,,あ
西区,伊川谷町,別府,-,-,-,-,-,毎週,水,この地域は、同じ町内に収集日が異なる地域があるため収集日を表示することができません。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局西事業所（電話：961-1414）へお問合せください。,あ
西区,伊川谷町,前開,火金,24,月,毎週,木,毎週,水,,あ
西区,池上,1丁目,火金,24,金,毎週,木,毎週,水,,あ
西区,池上,2丁目,火金,24,金,毎週,木,毎週,水,,あ
西区,池上,3丁目,火金,24,金,毎週,木,毎週,水,,あ
西区,池上,4丁目,火金,24,金,毎週,木,毎週,水,,あ
西区,池上,5丁目,火金,24,金,毎週,木,毎週,水,,あ
西区,井吹台西町,1丁目,月木,24,月,毎週,金,毎週,水,,あ
西区,井吹台西町,2丁目,月木,24,月,毎週,金,毎週,水,,あ
西区,井吹台西町,3丁目,月木,24,月,毎週,金,毎週,水,,あ
西区,井吹台西町,4丁目,月木,24,月,毎週,金,毎週,水,,あ
西区,井吹台西町,5丁目,月木,24,月,毎週,金,毎週,水,,あ
西区,井吹台西町,6丁目,月木,24,月,毎週,金,毎週,水,,あ
西区,井吹台東町,1丁目,月木,24,月,毎週,金,毎週,水,,あ
西区,井吹台東町,2丁目,月木,24,月,毎週,金,毎週,水,,あ
西区,井吹台東町,3丁目,月木,24,月,毎週,金,毎週,水,,あ
西区,井吹台東町,4丁目,月木,24,月,毎週,金,毎週,水,,あ
西区,井吹台東町,5丁目,月木,24,月,毎週,金,毎週,水,,あ
西区,井吹台東町,6丁目,月木,24,月,毎週,金,毎週,水,,あ
西区,井吹台東町,7丁目,月木,24,月,毎週,金,毎週,水,,あ
西区,井吹台北町,1丁目,月木,24,月,毎週,金,毎週,水,,あ
西区,井吹台北町,2丁目,月木,24,月,毎週,金,毎週,水,,あ
西区,井吹台北町,3丁目,月木,24,月,毎週,金,毎週,水,,あ
西区,井吹台北町,4丁目,月木,24,月,毎週,金,毎週,水,,あ
西区,今寺,,火金,24,木,毎週,月,毎週,水,,あ
西区,岩岡町,岩岡,月木,13,火,毎週,水,毎週,水,,あ
西区,岩岡町,印路,月木,13,火,毎週,水,毎週,水,,あ
西区,岩岡町,西脇,月木,13,火,毎週,水,毎週,水,,あ
西区,岩岡町,野中,月木,13,火,毎週,水,毎週,水,,あ
西区,岩岡町,古郷,月木,13,火,毎週,水,毎週,水,,あ
西区,枝吉,1丁目,月木,24,火,毎週,水,毎週,水,,あ
西区,枝吉,2丁目,月木,24,火,毎週,水,毎週,水,,あ
西区,枝吉,3丁目,月木,24,火,毎週,水,毎週,水,,あ
西区,枝吉,4丁目,月木,24,火,毎週,水,毎週,水,,あ
西区,枝吉,5丁目,月木,24,火,毎週,水,毎週,水,,あ
西区,王塚台,1丁目,月木,24,火,毎週,水,毎週,水,,あ
西区,王塚台,2丁目,月木,24,火,毎週,水,毎週,水,,あ
西区,王塚台,3丁目,月木,24,火,毎週,水,毎週,水,,あ
西区,王塚台,4丁目,月木,24,火,毎週,水,毎週,水,,あ
西区,王塚台,5丁目,月木,24,火,毎週,水,毎週,水,,あ
西区,王塚台,6丁目,月木,24,火,毎週,水,毎週,水,,あ
西区,王塚台,7丁目,月木,24,火,毎週,水,毎週,水,,あ
西区,大沢,1丁目,月木,13,火,毎週,水,毎週,水,,あ
西区,大沢,2丁目,月木,13,火,毎週,水,毎週,水,,あ
西区,大津和,1丁目,火金,24,金,毎週,木,毎週,水,,あ
西区,大津和,2丁目,火金,24,金,毎週,木,毎週,水,,あ
西区,大津和,3丁目,火金,24,金,毎週,木,毎週,水,,あ
西区,押部谷町,近江,火金,13,月,毎週,水,毎週,水,,あ
西区,押部谷町,押部,火金,13,月,毎週,水,毎週,水,,あ
西区,押部谷町,木津,火金,13,月,毎週,水,毎週,水,,あ
西区,押部谷町,木見,火金,13,月,毎週,水,毎週,水,,あ
西区,押部谷町,木幡,火金,13,月,毎週,水,毎週,水,,あ
西区,押部谷町,栄,火金,13,月,毎週,水,毎週,水,,あ
西区,押部谷町,高和,火金,13,月,毎週,水,毎週,水,,あ
西区,押部谷町,西盛,火金,13,月,毎週,水,毎週,水,,あ
西区,押部谷町,福住,火金,13,月,毎週,水,毎週,水,,あ
西区,押部谷町,細田,火金,13,月,毎週,水,毎週,水,,あ
西区,押部谷町,養田,火金,13,月,毎週,水,毎週,水,,あ
西区,押部谷町,和田,火金,13,月,毎週,水,毎週,水,,あ
西区,学園西町,1丁目,火金,24,金,毎週,木,毎週,水,,か
西区,学園西町,2丁目,火金,24,金,毎週,木,毎週,水,,か
西区,学園西町,3丁目,火金,24,金,毎週,木,毎週,水,,か
西区,学園西町,4丁目,火金,24,金,毎週,木,毎週,水,,か
西区,学園西町,5丁目,火金,24,金,毎週,木,毎週,水,,か
西区,学園西町,6丁目,火金,24,金,毎週,木,毎週,水,,か
西区,学園西町,7丁目,火金,24,金,毎週,木,毎週,水,,か
西区,学園西町,8丁目,火金,24,金,毎週,木,毎週,水,,か
西区,学園東町,1丁目,火金,24,金,毎週,木,毎週,水,,か
西区,学園東町,2丁目,火金,24,金,毎週,木,毎週,水,,か
西区,学園東町,3丁目,火金,24,金,毎週,木,毎週,水,,か
西区,学園東町,4丁目,火金,24,金,毎週,木,毎週,水,,か
西区,学園東町,5丁目,火金,24,金,毎週,木,毎週,水,,か
西区,学園東町,6丁目,火金,24,金,毎週,木,毎週,水,,か
西区,学園東町,7丁目,火金,24,金,毎週,木,毎週,水,,か
西区,学園東町,8丁目,火金,24,金,毎週,木,毎週,水,,か
西区,学園東町,9丁目,火金,24,金,毎週,木,毎週,水,,か
西区,樫野台,1丁目,月木,13,金,毎週,火,毎週,水,,か
西区,樫野台,2丁目,月木,13,金,毎週,火,毎週,水,,か
西区,樫野台,3丁目,月木,13,金,毎週,火,毎週,水,,か
西区,樫野台,4丁目,月木,13,金,毎週,火,毎週,水,,か
西区,樫野台,5丁目,月木,13,金,毎週,火,毎週,水,,か
西区,樫野台,6丁目,月木,13,金,毎週,火,毎週,水,,か
西区,春日台,1丁目,月木,13,金,毎週,火,毎週,水,,か
西区,春日台,2丁目,月木,13,金,毎週,火,毎週,水,,か
西区,春日台,3丁目,月木,13,金,毎週,火,毎週,水,,か
西区,春日台,4丁目,月木,13,金,毎週,火,毎週,水,,か
西区,春日台,5丁目,月木,13,金,毎週,火,毎週,水,,か
西区,春日台,6丁目,月木,13,金,毎週,火,毎週,水,,か
西区,春日台,7丁目,月木,13,金,毎週,火,毎週,水,,か
西区,春日台,8丁目,月木,13,金,毎週,火,毎週,水,,か
西区,春日台,9丁目,月木,13,金,毎週,火,毎週,水,,か
西区,上新地,1丁目,月木,13,火,毎週,水,毎週,水,,か
西区,上新地,2丁目,月木,13,火,毎週,水,毎週,水,,か
西区,上新地,3丁目,月木,13,火,毎週,水,毎週,水,,か
西区,神出町,五百蔵,火金,13,火,毎週,水,毎週,水,,か
西区,神出町,池田,火金,13,火,毎週,水,毎週,水,,か
西区,神出町,北,火金,13,火,毎週,水,毎週,水,,か
西区,神出町,古神,火金,13,火,毎週,水,毎週,水,,か
西区,神出町,小束野,火金,13,火,毎週,水,毎週,水,,か
西区,神出町,田井,火金,13,火,毎週,水,毎週,水,,か
西区,神出町,東,火金,13,火,毎週,水,毎週,水,,か
西区,神出町,広谷,火金,13,火,毎週,水,毎週,水,,か
西区,神出町,宝勢,火金,13,火,毎週,水,毎週,水,,か
西区,神出町,南,火金,13,火,毎週,水,毎週,水,,か
西区,神出町,紫合,火金,13,火,毎週,水,毎週,水,,か
西区,神出町,勝成,火金,13,火,毎週,水,毎週,水,,か
西区,狩場台,1丁目,月木,13,木,毎週,金,毎週,水,,か
西区,狩場台,2丁目,月木,13,木,毎週,金,毎週,水,,か
西区,狩場台,3丁目,月木,13,木,毎週,金,毎週,水,,か
西区,狩場台,4丁目,月木,13,木,毎週,金,毎週,水,,か
西区,狩場台,5丁目,月木,13,木,毎週,金,毎週,水,,か
西区,北別府,1丁目,火金,24,木,毎週,木,毎週,水,,か
西区,北別府,2丁目,火金,24,木,毎週,木,毎週,水,,か
西区,北別府,3丁目,火金,24,木,毎週,木,毎週,水,,か
西区,北別府,4丁目,火金,24,木,毎週,木,毎週,水,,か
西区,北別府,5丁目,火金,24,木,毎週,木,毎週,水,,か
西区,北山台,1丁目,火金,13,月,毎週,水,毎週,水,,か
西区,北山台,2丁目,火金,13,月,毎週,水,毎週,水,,か
西区,北山台,3丁目,火金,13,月,毎週,水,毎週,水,,か
西区,糀台,1丁目,月木,13,木,毎週,金,毎週,水,,か
西区,糀台,2丁目,月木,13,木,毎週,金,毎週,水,,か
西区,糀台,3丁目,月木,13,木,毎週,金,毎週,水,,か
西区,糀台,4丁目,月木,13,木,毎週,金,毎週,水,,か
西区,糀台,5丁目,月木,13,木,毎週,金,毎週,水,,か
西区,糀台,6丁目,月木,13,木,毎週,金,毎週,水,,か
西区,小山,1丁目,月木,13,木,毎週,火,毎週,水,,か
西区,小山,2丁目,月木,13,木,毎週,火,毎週,水,,か
西区,小山,3丁目,月木,13,木,毎週,火,毎週,水,,か
西区,桜が丘中町,1丁目,火金,13,月,毎週,水,毎週,水,,か
西区,桜が丘中町,2丁目,火金,13,月,毎週,水,毎週,水,,さ
西区,桜が丘中町,3丁目,火金,13,月,毎週,水,毎週,水,,さ
西区,桜が丘中町,4丁目,火金,13,月,毎週,水,毎週,水,,さ
西区,桜が丘中町,5丁目,火金,13,月,毎週,水,毎週,水,,さ
西区,桜が丘中町,6丁目,火金,13,月,毎週,水,毎週,水,,さ
西区,桜が丘西町,1丁目,火金,13,月,毎週,水,毎週,水,,さ
西区,桜が丘西町,2丁目,火金,13,月,毎週,水,毎週,水,,さ
西区,桜が丘西町,3丁目,火金,13,月,毎週,水,毎週,水,,さ
西区,桜が丘西町,4丁目,火金,13,月,毎週,水,毎週,水,,さ
西区,桜が丘西町,5丁目,火金,13,月,毎週,水,毎週,水,,さ
西区,桜が丘西町,6丁目,火金,13,月,毎週,水,毎週,水,,さ
西区,桜が丘東町,1丁目,火金,13,月,毎週,水,毎週,水,,さ
西区,桜が丘東町,2丁目,火金,13,月,毎週,水,毎週,水,,さ
西区,桜が丘東町,3丁目,火金,13,月,毎週,水,毎週,水,,さ
西区,桜が丘東町,4丁目,火金,13,月,毎週,水,毎週,水,,さ
西区,桜が丘東町,5丁目,火金,13,月,毎週,水,毎週,水,,さ
西区,桜が丘東町,6丁目,火金,13,月,毎週,水,毎週,水,,さ
西区,白水,1丁目,火金,24,木,毎週,木,毎週,水,,さ
西区,白水,2丁目,火金,24,木,毎週,木,毎週,水,,さ
西区,白水,3丁目,火金,24,木,毎週,木,毎週,水,,さ
西区,前開南町,1丁目,火金,24,月,毎週,木,毎週,水,,さ
西区,前開南町,2丁目,火金,24,月,毎週,木,毎週,水,,さ
西区,高雄台,,火金,13,火,毎週,水,毎週,水,,さ
西区,竹の台,1丁目,月木,13,金,毎週,金,毎週,水,,た
西区,竹の台,2丁目,月木,13,金,毎週,金,毎週,水,,た
西区,竹の台,3丁目,月木,13,金,毎週,金,毎週,水,,た
西区,竹の台,4丁目,月木,13,金,毎週,金,毎週,水,,た
西区,竹の台,5丁目,月木,13,金,毎週,金,毎週,水,,た
西区,竹の台,6丁目,月木,13,金,毎週,金,毎週,水,,た
西区,玉津町,居住,月木,13,木,毎週,火,毎週,水,,た
西区,玉津町,今津,火金,24,火,毎週,木,毎週,水,,た
西区,玉津町,上池,月木,24,木,毎週,水,毎週,水,,た
西区,玉津町,高津橋,火金,24,火,毎週,木,毎週,水,,た
西区,玉津町,小山,月木,13,木,毎週,火,毎週,水,,た
西区,玉津町,新方,-,-,-,-,-,毎週,水,この地域は、同じ町内に収集日が異なる地域があるため収集日を表示することができません。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局西事業所（電話：961-1414）へお問合せください。,た
西区,玉津町,田中,月木,13,木,毎週,火,毎週,水,,た
西区,玉津町,出合,月木,24,火,毎週,火,毎週,水,,た
西区,玉津町,西河原,火金,24,火,毎週,木,毎週,水,,た
西区,玉津町,二ツ屋,月木,13,木,毎週,火,毎週,水,,た
西区,玉津町,水谷,火金,24,火,毎週,木,毎週,水,,た
西区,玉津町,吉田,月木,24,火,毎週,水,毎週,水,,た
