number,name,zipcode,area,location,lat,lng,category,note
201,川崎重工業株式会社 精密機械カンパニー機器第4工場,651-2239,西区,神戸市西区櫨谷町松本234番地,34.686327,135.001619,会社・事業所,対応不可
202,川崎重工業株式会社 精密機械カンパニーコアパーツ工場1階,651-2239,西区,神戸市西区櫨谷町松本234番地,34.687309,135.000524,会社・事業所,対応不可
203,川崎重工業株式会社 精密機械カンパニーコアパーツ工場2階,651-2239,西区,神戸市西区櫨谷町松本234番地,34.687495,135.000531,会社・事業所,対応不可
204,神戸市立伊川谷児童館,651-2117,西区,神戸市西区北別府3-6-9,34.672763,135.013608,学校・園・児童館,対応不可
205,神戸市立太山寺児童館,651-2103,西区,神戸市西区学園西町5丁目2番地の3,34.683104,135.055495,学校・園・児童館,対応不可
206,神戸市立玉津北児童館,651-2148,西区,神戸市西区長畑町162番地4号,34.688046,134.983431,学校・園・児童館,対応不可
207,神戸市立美賀多台児童館,651-2277,西区,神戸市西区美賀多台3丁目13番,34.717609,135.005231,学校・園・児童館,対応不可
208,神戸市立竹の台児童館,651-2274,西区,神戸市西区竹の台2丁目20-1,34.71144,135.011938,学校・園・児童館,対応不可
209,神戸市立枝吉児童館,651-2133,西区,神戸市西区枝吉4丁目26,34.66734,134.974558,学校・園・児童館,対応不可
210,神戸市立春日台児童館,651-2276,西区,神戸市西区春日台4丁目6-2,34.707337,134.995467,学校・園・児童館,対応不可
211,西神オリエンタルホテル,651-2273,西区,神戸市西区糀台5丁目6番3号,34.720286,135.018367,宿泊施設,24時間利用可
212,社会福祉法人愛児会 あゆみ幼児園,651-2273,西区,神戸市西区糀台3丁目32番地7,34.718813,135.024369,学校・園・児童館,対応不可
213,出合地域福祉センター,651-2135,西区,神戸市西区王塚台5丁目73,34.674922,134.976709,小集会場・公民館・地域福祉センター,対応不可
214,たけのプラザ集会所,651-2274,西区,神戸市西区竹の台2丁目20-4,34.711305,135.01152,小集会場・公民館・地域福祉センター,対応不可
215,岩岡第一地域福祉センター,651-2401,西区,神戸市西区岩岡町岩岡922番地の1,34.720567,134.947838,小集会場・公民館・地域福祉センター,対応不可
216,岩岡第二地域福祉センター,651-2412,西区,神戸市西区竜が岡2丁目15-12,34.710852,134.934422,小集会場・公民館・地域福祉センター,対応不可
217,伊川谷地域福祉センター,651-2115,西区,神戸市西区伊川谷町別府1337-1,34.676364,135.020031,小集会場・公民館・地域福祉センター,対応不可
218,長坂地域福祉センター,651-2113,西区,神戸市西区伊川谷町有瀬603-2,34.664026,135.023963,小集会場・公民館・地域福祉センター,対応不可
219,井吹東地域福祉センター,651-2242,西区,神戸市西区井吹台東町4丁目21-2,34.703383,135.041465,小集会場・公民館・地域福祉センター,対応不可
220,押部谷地域福祉センター,651-2202,西区,神戸市西区押部谷町西盛313,34.753751,135.033512,小集会場・公民館・地域福祉センター,対応不可
221,狩場台地域福祉センター,651-2272,西区,神戸市西区狩場台3丁目6番地の2,34.722933,135.031712,小集会場・公民館・地域福祉センター,対応不可
222,高津橋地域福祉センター,651-2122,西区,神戸市西区玉津町高津橋188,34.669983,134.992634,小集会場・公民館・地域福祉センター,対応不可
223,春日台地域福祉センター,651-2276,西区,神戸市西区春日台4丁目5番地,34.707315,134.995843,小集会場・公民館・地域福祉センター,対応不可
224,神戸市立いかわ幼稚園,651-2115,西区,神戸市西区伊川谷町別府1342,34.675695,135.019968,学校・園・児童館,対応不可
225,神戸市立太山寺幼稚園,651-2108,西区,神戸市西区伊川谷町前開860,34.696393,135.054929,学校・園・児童館,対応不可
226,太山寺地域福祉センター,651-2109,西区,神戸市西区前開南町2丁目1番20号,34.685894,135.047329,小集会場・公民館・地域福祉センター,対応不可
227,樫野台地域福祉センター,651-2275,西区,神戸市西区樫野台5丁目4-2,34.708495,135.002403,小集会場・公民館・地域福祉センター,対応不可
228,神戸市立北山福祉センター,651-2215,西区,神戸市西区北山台3丁目26-1,34.762479,135.031766,小集会場・公民館・地域福祉センター,対応不可
229,井吹西地域福祉センター,651-2243,西区,神戸市西区井吹台西町4丁目4番地,34.692201,135.022455,小集会場・公民館・地域福祉センター,対応不可
230,神戸市立おしんべ幼稚園,651-2202,西区,神戸市西区押部谷町西盛174,34.754533,135.036214,学校・園・児童館,対応不可
231,櫨谷地域福祉センター,651-2235,西区,神戸市西区櫨谷町長谷75,34.70576,135.019924,小集会場・公民館・地域福祉センター,対応不可
232,神戸市立櫨谷幼稚園,651-2234,西区,神戸市西区櫨谷町池谷字山の谷203-2,34.70973,135.024944,学校・園・児童館,対応不可
233,神戸市立岩岡幼稚園,651-2404,西区,神戸市西区岩岡町古郷2294,34.717478,134.943348,学校・園・児童館,対応不可
234,竹の台地域福祉センター,651-2274,西区,神戸市西区竹の台2-20-1,34.711545,135.011736,小集会場・公民館・地域福祉センター,対応不可
235,有瀬地域福祉センター,651-2113,西区,神戸市西区伊川谷町有瀬1137-30,34.665101,135.019514,小集会場・公民館・地域福祉センター,対応不可
236,押部谷東地域福祉センター,651-2224,西区,神戸市西区秋葉台2丁目1-272,34.745191,135.066792,小集会場・公民館・地域福祉センター,対応不可
237,枝吉地域福祉センター,651-2133,西区,神戸市西区枝吉4丁目48-4,34.668041,134.975561,小集会場・公民館・地域福祉センター,対応不可
238,神戸市立神出幼稚園,651-2313,西区,神戸市西区神出町田井425番地の2,34.74732,134.987069,学校・園・児童館,対応不可
239,神戸市立たまつ幼稚園,651-2137,西区,神戸市西区玉津町出合字古瀬183番地の5,34.674361,134.983094,学校・園・児童館,対応不可
240,神戸市立玉津第二幼稚園,651-2125,西区,神戸市西区玉津町新方字南方452-3,34.66129,134.989661,学校・園・児童館,対応不可
241,糀台地域福祉センター,651-2273,西区,神戸市西区糀台3-32-6,34.718862,135.023786,小集会場・公民館・地域福祉センター,対応不可
242,神戸市立平野幼稚園,651-2265,西区,神戸市西区平野町宮前字広畑275番地の1,34.705349,134.980579,学校・園・児童館,対応不可
243,神戸市立木津幼稚園,651-2222,西区,神戸市西区押部谷町木津71-5,34.748213,135.071977,学校・園・児童館,対応不可
244,高和地域福祉センター,651-2204,西区,神戸市西区押部谷町高和774,34.740977,135.013744,小集会場・公民館・地域福祉センター,対応不可
245,美賀多台地域福祉センター,651-2277,西区,神戸市西区美賀多台3-13-4,34.717365,135.005618,小集会場・公民館・地域福祉センター,対応不可
246,神戸市建設局西建設事務所,651-2128,西区,神戸市西区玉津町今津字宮の西333-1,34.681529,134.993518,官公庁,対応不可
247,平野地域福祉センター,651-2265,西区,神戸市西区平野町宮前148,34.709028,134.983696,小集会場・公民館・地域福祉センター,対応不可
248,日本都市ホテル開発株式会社太山寺なでしこの湯,651-2108,西区,神戸市西区伊川谷町前開270-1,34.695594,135.063605,宿泊施設,対応不可
249,ロイヤルホームセンター伊川谷,651-2109,西区,神戸市西区伊川谷町前開南1丁目1-15,34.686165,135.039918,商業施設,対応不可
251,中田エンヂニアリング株式会社,651-2312,西区,神戸市西区神出町南619番地,34.740336,134.998694,会社・事業所,対応不可
252,生活協同組合コープこうべ コープ桜が丘,651-2226,西区,神戸市西区桜が丘中町3丁目2-3,34.746344,135.058667,商業施設,対応不可
253,生活協同組合コープこうべ コープ西神,651-2276,西区,神戸市西区春日台3丁目3,34.706434,134.996978,商業施設,対応不可
254,生活協同組合コープこうべ コープデイズ神戸西,651-2111,西区,神戸市西区池上3丁目3-1,34.671532,135.024399,商業施設,対応不可
256,神戸金剛コルメット製作所,651-2132,西区,神戸市西区森友1丁目70番地,34.660407,134.97797,会社・事業所,対応不可
257,パルティ(神戸交通振興株式会社),651-2277,西区,神戸市西区美賀多台9丁目2-2,34.72618,135.010509,会社・事業所,対応不可
258,マイコート樫野台 集会所,651-2275,西区,神戸市西区樫野台6丁目1-119,34.711306,135.006121,集合住宅,24時間利用可
259,タルミグリーンテニスクラブ,651-2113,西区,神戸市西区伊川谷町有瀬318,34.668661,135.033112,体育施設・スポーツクラブ,対応不可
260,神戸市建設局西水環境センター西神施設課(玉津処理場),651-2132,西区,神戸市西区森友1丁目26,34.662478,134.980264,官公庁,対応不可
261,千寿製薬株式会社 コーベクリエイティブセンター,651-2241,西区,神戸市西区室谷1-5-4,34.703726,135.05541,会社・事業所,対応不可
262,西神南テニスガーデン ITCいぶきの森インドアテニススクール,651-2242,西区,神戸市西区井吹台東町7丁目11,34.703056,135.045688,体育施設・スポーツクラブ,対応不可
263,西神ニュータウンテニスガーデン,651-2271,西区,神戸市西区高塚台4丁目12,34.722561,135.022448,体育施設・スポーツクラブ,対応不可
264,学校法人 入江学園 桑ノ木幼稚園,651-2274,西区,神戸市西区竹の台2丁目10-1,34.712817,135.013635,学校・園・児童館,対応不可
265,兵庫県警神戸市西警察 古郷交番,651-2412,西区,神戸市西区竜が岡2丁目15-8,34.710826,134.933689,官公庁,24時間利用可
266,兵庫県警神戸市西警察署,651-2273,西区,神戸市西区糀台5丁目12-2,34.71644,135.017135,官公庁,24時間利用可
267,ヒラキ岩岡店,651-2405,西区,神戸市西区岩岡町野中字福吉556,34.718977,134.928725,商業施設,対応不可
268,新電機工業株式会社,651-2143,西区,神戸市西区丸塚1丁目25-7,34.682593,134.985488,会社・事業所,対応不可
269,株式会社 そごう・西武 そごう西神店,651-2273,西区,神戸市西区糀台5丁目9-4,34.71871,135.017769,商業施設,対応不可
270,(株)F.O.インターナショナル 神戸デリバリーセンター,651-2228,西区,神戸市西区見津が丘3丁目9番1号,34.739795,135.080804,会社・事業所,
271,サンドビック株式会社プロセスシステムカンパニー,651-2228,西区,神戸市西区美津が丘1丁目18,34.741112,135.085048,会社・事業所,
272,ダイキ西神戸店,651-2124,西区,神戸市西区伊川谷町潤和700,34.667966,135.003667,商業施設,
273,医療法人三友会 なでしこレディースホスピタル,651-2242,西区,神戸市西区井吹台東町2丁目13番地,34.697447,135.032764,医療関連施設,24時間利用可
274,NSIパールブリッジスイミング,651-2113,西区,神戸市西区伊川谷町有瀬690-1,34.663123,135.019639,体育施設・スポーツクラブ,対応不可
1,(株)築港ポートアイランド化学品センター,650-0045,水上,神戸市中央区港島8丁目7,34.670277,135.232668,会社・事業所,対応不可
2,(株)ホテルオークラ神戸,650-0042,水上,神戸市中央区波止場町2-1,34.683948,135.187966,宿泊施設,24時間利用可
3,(財)神戸国際観光コンベンション協会 神戸国際会議場,650-0046,水上,神戸市中央区港島中町6-9-1,34.666377,135.21286,集会場・ホール,対応不可
4,財団法人神戸国際観光コンベンション協会 神戸国際展示場,650-0046,水上,神戸市中央区港島中町6-11-1,34.663792,135.21179,集会場・ホール,対応不可
5,財団法人神戸国際観光コンベンション協会 神戸ポートアイランドホール,650-0046,水上,神戸市中央区港島中町6-12-2,34.664204,135.210093,集会場・ホール,対応不可
6,神戸ポートピアホテル,650-0046,水上,神戸市中央区港島中町6-10-1,34.66526,135.213666,宿泊施設,24時間利用可
7,大阪ガス株式会社 兵庫導管部,650-0046,水上,神戸市中央区港島中町4-5-3,34.670767,135.208621,会社・事業所,対応不可
